id,answer,sent,text
81,Diode,3,"Today, their most common type consists of a semiconductor connected to a p-n junction."
81,Diode,4,"For 10 points, name these devices which only allow current to flow primarily in one direction, and that come in ""light-emitting"" varieties abbreviated LEDs."
74,Orchidaceae,0,"A genus within this phylum, Ophrys, uses chemicals in the process of pseudocopulation, by which it mimics the scent of a female bee."
74,Orchidaceae,1,The Peruvian city of Moyobamba is known for the number of species from this family that live nearby.
74,Orchidaceae,2,Almost a third of all (*) monocots belong to this family.
74,Orchidaceae,3,"Bulbophyllum and Epidendrum are genus names within this family, which also includes the vanilla plant."
74,Orchidaceae,4,"It has nearly 28,000 species, making it one of the two largest families of plant life."
74,Orchidaceae,5,"For 10 points, name this family of colorful and fragrant flowering plants."
61,Italo_Calvino,0,A location envisioned by this author is a town that is built on top of a reflecting mirror lake.
61,Italo_Calvino,1,"In the first novel of his Our Ancestors trilogy, a soldier takes on two personalities called the Bad and the Good after being hit by a cannonball."
61,Italo_Calvino,2,This author of The (*) Cloven Viscount wrote a novel that is framed as a series of conversations between Marco Polo and Kublai Khan and another novel that is partially narrated by the Reader in an example of the second person voice.
61,Italo_Calvino,3,"For 10 points, name this author of Invisible Cities and If on a winter’s night a traveler."
35,Shield,0,The Wandsworth and Battersea objects of the La Tene culture are this type of weapon.
35,Shield,1,"Greek hoplites used one called the Aspis, while the Normans used the ""Kite"" variety of these weapons."
35,Shield,2,The lack of these weapons explained why (*) phalanx formations were vulnerable on their right side.
35,Shield,3,"The Zulus fashioned them using a single ox hide harnessed to a wooden backbone, and small ones common in medieval Europe were called bucklers."
35,Shield,4,"For 10 points, name these weapons used to block enemy attacks."
